query,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15,seq16,seq17,seq18,seq19,seq20,seq21,seq22,seq23,seq24,seq25,seq26,seq27,seq28,seq29,seq30,seq31,seq32,seq33,seq34,seq35,seq36,seq37,seq38,seq39,seq40,seq41,seq42,seq43,seq44,seq45,seq46,seq47,seq48,seq49,seq50,seq51,seq52,seq53,seq54,seq55,seq56,seq57,seq58,seq59,seq60,seq61,seq62,seq63,seq64,seq65,seq66,seq67,seq68,seq69,seq70,seq71,seq72,seq73,seq74,seq75,seq76,seq77,seq78,seq79,seq80,seq81,seq82,seq83,seq84,seq85,seq86,seq87,seq88,seq89,seq90,seq91,seq92,seq93,seq94,seq95,seq96,seq97,seq98,seq99,seq100,seq101,seq102,seq103,seq104,seq105,seq106,seq107,seq108,seq109,seq110,seq111,seq112,seq113,seq114,seq115,seq116,seq117,seq118,seq119,seq120,seq121,seq122,seq123,seq124,seq125,seq126,seq127,seq128,seq129,seq130,seq131,seq132,seq133,seq134,seq135,seq136,seq137,seq138,seq139,seq140,seq141,seq142,seq143,seq144,seq145,seq146,seq147,seq148,seq149,seq150,seq151,seq152,seq153,seq154,seq155,seq156,seq157,seq158,seq159,seq160,seq161,seq162,seq163,seq164,seq165,seq166,seq167,seq168,seq169,seq170,seq171,seq172,seq173,seq174,seq175,seq176,seq177,seq178,seq179,seq180,seq181,seq182,seq183,seq184,seq185,seq186,seq187,seq188,seq189,seq190,seq191,seq192,seq193,seq194,seq195,seq196,seq197,seq198,seq199,seq200
seq91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0
seq92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0
seq93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,100.0,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7,80.7,0.0,0.0,0.0,0.0,0.0,85.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,28.7,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq97,34.9,0.0,0.0,0.0,0.0,38.8,25.2,25.2,31.0,0.0,23.6,0.0,36.7,25.1,0.0,0.0,0.0,35.7,24.1,24.1,28.6,0.0,24.0,37.6,0.0,37.6,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,23.2,0.0,29.7,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,22.5,23.3,25.6,0.0,0.0,0.0,25.7,39.0,28.4,36.1,34.5,0.0,23.7,23.7,25.9,0.0,0.0,0.0,0.0,27.8,0.0,0.0,42.8,26.7,0.0,37.2,0.0,0.0,27.3,50.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.5,30.3,30.3,0.0,0.0,21.8,0.0,28.1,28.1,0.0,0.0,26.4,20.6,0.0,28.2,23.3,25.0,23.3,0.0,0.0,25.3,36.9,35.7,0.0,36.1,0.0,0.0,20.0,0.0,29.7,0.0,0.0,27.3,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,30.3,0.0,0.0,49.0,30.7,22.6,22.6,22.6,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,23.7,0.0,27.8,27.8,27.8,27.8,27.8,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,34.1,0.0,0.0,24.6,35.2,0.0,0.0,30.2,26.8,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,31.0
seq98,34.9,0.0,0.0,0.0,0.0,38.8,25.0,24.4,36.1,0.0,23.7,0.0,38.2,25.8,0.0,0.0,0.0,35.8,24.1,24.1,27.1,0.0,26.1,41.2,0.0,38.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,25.2,0.0,28.4,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,25.4,32.8,25.6,0.0,0.0,0.0,25.7,43.5,29.7,36.1,28.0,0.0,23.8,27.1,24.3,0.0,0.0,0.0,0.0,27.1,0.0,0.0,46.8,26.7,0.0,37.2,0.0,0.0,26.4,48.8,0.0,0.0,0.0,0.0,0.0,0.0,96.5,100.0,30.3,30.3,0.0,0.0,21.8,0.0,27.4,27.4,0.0,0.0,34.9,25.8,0.0,26.7,23.3,24.8,23.0,0.0,0.0,25.5,35.7,34.5,0.0,35.7,0.0,0.0,0.0,0.0,25.9,0.0,0.0,27.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,30.6,0.0,0.0,47.3,28.0,22.6,22.6,22.6,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,23.8,0.0,26.8,26.8,26.8,26.8,26.8,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,0.0,34.1,0.0,0.0,24.3,32.9,0.0,0.0,28.4,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,34.6
seq99,26.8,0.0,0.0,0.0,0.0,24.0,42.3,29.8,24.8,29.4,0.0,35.8,27.6,0.0,0.0,22.8,25.8,0.0,39.2,39.2,24.5,0.0,0.0,29.2,0.0,25.9,26.4,26.9,22.5,0.0,0.0,0.0,22.5,24.0,24.0,25.4,24.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,22.6,23.4,0.0,0.0,0.0,26.1,0.0,0.0,24.5,0.0,37.6,0.0,0.0,0.0,30.5,22.2,35.6,33.3,25.3,0.0,33.4,27.0,0.0,0.0,0.0,26.9,0.0,31.5,0.0,0.0,31.5,0.0,0.0,39.1,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,22.6,30.3,30.3,100.0,100.0,0.0,38.4,0.0,0.0,45.8,45.8,0.0,0.0,27.4,0.0,24.5,25.8,26.2,0.0,0.0,0.0,0.0,24.3,42.6,42.6,0.0,38.3,0.0,0.0,0.0,0.0,28.8,0.0,52.6,28.0,28.5,0.0,0.0,25.4,25.4,25.4,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,38.4,39.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,36.2,36.2,36.2,36.2,0.0,0.0,41.4,0.0,0.0,28.5,0.0,0.0,27.2,24.1,0.0,27.2,0.0,0.0,0.0,0.0,27.4,0.0,0.0,34.9,22.8,26.0,26.0,0.0,37.4,39.7
seq100,26.8,0.0,0.0,0.0,0.0,26.9,42.3,29.8,24.8,29.4,0.0,35.8,27.6,0.0,0.0,22.8,25.8,0.0,39.2,39.2,24.5,0.0,0.0,29.2,0.0,25.9,26.4,26.9,22.5,0.0,0.0,0.0,22.5,24.0,24.0,25.4,24.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,22.6,23.4,0.0,0.0,0.0,26.1,0.0,0.0,24.5,0.0,37.6,0.0,0.0,0.0,30.5,22.2,33.6,33.3,25.3,0.0,33.4,27.0,0.0,0.0,0.0,26.9,0.0,31.5,0.0,0.0,31.5,0.0,0.0,39.1,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,30.3,100.0,100.0,0.0,38.4,0.0,0.0,45.8,45.8,0.0,0.0,27.4,0.0,24.5,25.8,26.2,0.0,0.0,0.0,0.0,24.3,42.6,42.6,0.0,38.3,0.0,0.0,0.0,0.0,28.8,0.0,44.1,28.0,28.5,0.0,0.0,25.4,25.4,25.4,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,38.4,39.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,36.2,36.2,36.2,0.0,0.0,41.4,0.0,0.0,28.5,0.0,0.0,27.2,24.1,0.0,27.2,0.0,0.0,0.0,0.0,27.4,0.0,0.0,34.9,22.8,26.0,26.0,0.0,37.4,39.7
seq101,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq102,0.0,0.0,0.0,0.0,0.0,30.0,37.9,26.5,32.2,0.0,0.0,39.4,36.7,22.9,0.0,25.3,0.0,0.0,56.6,56.6,28.0,0.0,0.0,28.2,0.0,30.0,26.8,29.5,0.0,33.3,0.0,0.0,0.0,27.2,28.9,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,21.4,38.6,0.0,0.0,0.0,0.0,26.5,0.0,34.1,0.0,0.0,54.7,0.0,27.4,0.0,24.4,26.9,0.0,29.4,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.0,30.2,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,39.1,0.0,100.0,0.0,0.0,43.0,43.0,0.0,27.0,26.3,0.0,0.0,24.6,0.0,26.9,0.0,0.0,0.0,23.5,42.6,44.0,0.0,44.0,0.0,0.0,0.0,0.0,27.4,0.0,39.2,25.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,74.6,0.0,0.0,23.1,0.0,21.3,21.3,21.3,21.3,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,0.0,35.2,0.0,0.0,28.3,24.8,0.0,0.0,0.0,24.2,0.0,0.0,29.5,0.0,0.0,50.0,0.0,30.9,30.9,0.0,55.7,33.6
seq103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,46.7,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,66.5,0.0,0.0,0.0,0.0,0.0,77.2,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,26.3,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq105,30.5,0.0,0.0,0.0,0.0,24.7,58.6,24.5,24.5,0.0,28.5,60.2,31.8,23.2,0.0,26.1,0.0,0.0,39.0,39.0,25.3,0.0,32.8,37.2,0.0,0.0,0.0,25.3,0.0,31.1,0.0,0.0,23.3,25.3,26.5,0.0,25.4,37.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,33.3,46.1,0.0,0.0,0.0,30.9,23.8,34.9,40.3,30.5,0.0,39.2,27.6,29.3,0.0,0.0,30.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,27.9,23.6,0.0,0.0,0.0,0.0,0.0,0.0,28.1,27.4,45.8,45.8,0.0,42.3,0.0,0.0,100.0,100.0,0.0,28.4,30.0,0.0,0.0,27.0,0.0,26.5,0.0,0.0,0.0,0.0,38.3,38.3,0.0,36.8,0.0,0.0,0.0,26.1,28.3,0.0,42.5,26.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,30.1,0.0,0.0,23.1,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,43.2,0.0,0.0,0.0,22.3,28.2,28.2,28.2,28.2,28.2,0.0,0.0,0.0,0.0,34.7,34.7,34.7,34.7,0.0,0.0,38.0,0.0,0.0,30.4,0.0,0.0,25.0,26.4,0.0,24.1,28.3,0.0,0.0,24.6,28.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,38.6,31.0
seq106,30.5,0.0,0.0,0.0,0.0,24.7,58.6,24.5,24.5,0.0,28.5,60.2,31.8,23.2,0.0,26.1,0.0,0.0,39.0,39.0,25.3,0.0,32.8,37.2,0.0,0.0,0.0,25.3,0.0,31.1,0.0,0.0,23.3,25.3,26.5,0.0,25.4,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,33.3,46.1,0.0,0.0,0.0,30.9,23.8,34.9,40.3,30.5,0.0,39.2,27.6,29.3,0.0,0.0,30.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,27.9,23.6,0.0,0.0,0.0,0.0,0.0,0.0,28.1,27.4,45.8,45.8,0.0,42.3,0.0,0.0,100.0,100.0,0.0,28.4,30.0,0.0,0.0,27.0,0.0,26.5,0.0,0.0,0.0,0.0,38.3,38.3,0.0,36.8,0.0,0.0,0.0,26.1,28.3,0.0,42.5,26.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,30.1,0.0,0.0,23.1,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,43.2,0.0,0.0,0.0,22.3,28.2,28.2,28.2,28.2,28.2,0.0,0.0,0.0,0.0,34.7,34.7,34.7,34.7,0.0,0.0,38.0,0.0,0.0,30.4,0.0,0.0,25.0,26.4,0.0,24.1,28.3,0.0,0.0,24.6,28.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,38.6,31.0
