cluster1_train,cluster1_validation,cluster1_test,cluster2_train,cluster2_validation,cluster2_test,cluster3_train,cluster3_validation,cluster3_test,clusterall_train,clusterall_validation,clusterall_test
27584,24741.0,35596.0,78044,63403.0,65841.0,97439,102711.0,72682.0,32728,22962.0,31524.0
23817,51872.0,47426.0,51591,35311.0,41258.0,100455,90707.0,43602.0,19260,56968.0,38780.0
109905,37076.0,108482.0,6018,97659.0,95220.0,110732,30794.0,102607.0,109399,31620.0,109587.0
61611,36425.0,88954.0,19747,91402.0,115862.0,100005,93034.0,116642.0,46192,25566.0,93368.0
6046,106973.0,75850.0,46165,104703.0,55167.0,20222,16497.0,116327.0,51379,107858.0,89374.0
31627,13041.0,67114.0,102208,63012.0,78131.0,104164,67266.0,68561.0,29838,10139.0,46522.0
933,13061.0,86241.0,95301,14128.0,45823.0,44944,99278.0,67393.0,1183,9627.0,87465.0
13596,46216.0,44013.0,39053,26237.0,46417.0,54548,87008.0,44591.0,10737,61022.0,43474.0
16521,3877.0,87602.0,84943,76280.0,60742.0,8738,83973.0,92481.0,12787,7226.0,89181.0
27635,86249.0,99828.0,42579,52441.0,62147.0,74776,59659.0,64270.0,22938,26643.0,103588.0
84072,16809.0,364.0,86528,68598.0,37496.0,107932,113597.0,32788.0,85830,31901.0,431.0
96137,27607.0,71227.0,70284,99579.0,39919.0,78941,107671.0,72963.0,94566,37749.0,70829.0
113582,118295.0,95849.0,117131,8867.0,44827.0,78954,119150.0,35818.0,114108,119443.0,98378.0
103691,119314.0,83674.0,1543,24922.0,86963.0,60605,100377.0,81702.0,47006,103874.0,83475.0
52918,39761.0,92278.0,9360,15052.0,119420.0,67448,120155.0,79493.0,48894,31767.0,85196.0
103982,53507.0,18611.0,16086,47204.0,9856.0,11039,62803.0,16403.0,106089,44613.0,14153.0
77938,120261.0,117781.0,35386,44237.0,32964.0,41464,111904.0,42894.0,77850,120571.0,117750.0
57124,38294.0,53062.0,87903,84006.0,104843.0,24893,110678.0,119404.0,80053,50800.0,55564.0
73230,93613.0,20304.0,112000,115557.0,5275.0,66914,74523.0,112529.0,62022,95458.0,22611.0
105884,95933.0,25429.0,103039,82837.0,29463.0,98599,104004.0,85731.0,96391,97020.0,33014.0
35373,61543.0,24893.0,96393,76545.0,75595.0,29984,58240.0,86917.0,30609,70325.0,31517.0
63855,85342.0,29699.0,21370,23862.0,59684.0,89105,37198.0,58101.0,79076,88020.0,35785.0
30246,99491.0,110017.0,2598,32933.0,119125.0,103499,108482.0,109118.0,23425,60661.0,110075.0
1206,23576.0,52572.0,108921,96051.0,44277.0,92803,103637.0,46171.0,444,41133.0,48487.0
32791,20633.0,22098.0,15651,75379.0,45568.0,104473,31874.0,17603.0,49256,20159.0,19911.0
27314,29399.0,115186.0,24497,19695.0,109991.0,103011,97173.0,115326.0,107567,48168.0,115956.0
59695,34813.0,116112.0,44398,43476.0,2205.0,25003,85197.0,110367.0,67455,41020.0,115860.0
61381,91879.0,86093.0,11225,4232.0,95603.0,100956,61549.0,41245.0,59415,54279.0,83782.0
77828,3788.0,102269.0,22342,70622.0,21457.0,71350,7720.0,77757.0,68553,5543.0,102485.0
9061,72529.0,116143.0,15415,76665.0,47534.0,80644,62985.0,63794.0,11967,12178.0,63277.0
35325,52393.0,113253.0,32285,56119.0,89964.0,83109,92285.0,113411.0,71804,61895.0,114084.0
35927,39665.0,28056.0,104984,40498.0,109425.0,33113,82442.0,93823.0,28903,35913.0,95627.0
21882,60107.0,16169.0,68088,61027.0,97634.0,17459,49451.0,93873.0,19594,54670.0,95651.0
49725,117541.0,30392.0,110829,36246.0,66192.0,42870,62087.0,32570.0,54404,117646.0,67265.0
56620,62762.0,11078.0,32486,7595.0,99524.0,26538,12129.0,10045.0,61914,60224.0,8961.0
60371,112741.0,30161.0,56242,81611.0,93623.0,115508,15322.0,32460.0,63757,65045.0,38971.0
1173,87811.0,111629.0,94439,21896.0,12454.0,84918,95904.0,109522.0,2020,84318.0,112240.0
1980,117920.0,29651.0,77721,101394.0,109645.0,87242,110652.0,93329.0,3162,118089.0,95421.0
59357,59407.0,83176.0,33365,11234.0,44815.0,37628,56796.0,72436.0,26687,61108.0,71176.0
91531,65412.0,110707.0,24139,16099.0,48945.0,89513,22603.0,81481.0,93018,61698.0,111485.0
24125,23433.0,90091.0,67403,58726.0,90235.0,86597,49474.0,96463.0,22074,40886.0,92091.0
6948,26332.0,63885.0,28397,117162.0,15087.0,91961,21582.0,21929.0,5670,27934.0,47679.0
51506,25274.0,50007.0,5038,113697.0,47304.0,52841,96599.0,38207.0,48363,21996.0,59150.0
110530,55544.0,83864.0,90879,117163.0,107054.0,117848,96203.0,4380.0,59529,53892.0,97179.0
75153,78447.0,533.0,35760,113740.0,94317.0,90489,59577.0,943.0,77463,81628.0,786.0
90807,101951.0,104440.0,36549,41823.0,48855.0,119577,109913.0,94804.0,91186,102607.0,103810.0
43848,94033.0,15370.0,67741,71554.0,7801.0,71745,14291.0,17480.0,56566,91044.0,34344.0
55059,77303.0,71372.0,42127,50420.0,42898.0,7658,101741.0,34400.0,59864,76945.0,76255.0
117095,113836.0,74979.0,72813,56327.0,65728.0,70251,22348.0,4171.0,44821,31157.0,3624.0
35926,775.0,86223.0,87887,12726.0,37111.0,33800,55739.0,109325.0,48200,1279.0,111492.0
92558,113463.0,29527.0,58511,78851.0,46044.0,79907,3966.0,40759.0,87841,113373.0,39977.0
104278,78982.0,70883.0,12510,13212.0,118443.0,104475,94242.0,119073.0,104539,79087.0,76078.0
106827,69917.0,59142.0,115411,101191.0,67584.0,25082,1658.0,70795.0,108400,22904.0,60658.0
22554,15170.0,10730.0,77304,108760.0,112928.0,59932,110740.0,115605.0,20726,14650.0,21177.0
68429,65929.0,35404.0,24638,76852.0,120242.0,37190,47080.0,120514.0,43125,18951.0,44359.0
64835,59587.0,70337.0,104146,64852.0,77925.0,111343,40926.0,64254.0,72739,55133.0,68205.0
29454,94604.0,109182.0,69675,73332.0,13372.0,42314,89219.0,22277.0,23499,94524.0,22650.0
45708,86376.0,45619.0,18485,118929.0,90196.0,15327,101355.0,106554.0,56366,99886.0,49604.0
1502,78024.0,83737.0,74471,19956.0,26415.0,34252,34534.0,97748.0,1544,48948.0,75792.0
59778,96246.0,55793.0,1100,14315.0,51598.0,37123,15780.0,50134.0,25112,34996.0,65517.0
31006,59720.0,77625.0,113603,358.0,78504.0,46262,106564.0,86693.0,25803,67880.0,81448.0
104972,106300.0,31683.0,59288,55913.0,83939.0,43962,120626.0,90715.0,104195,69455.0,41659.0
69573,14530.0,68041.0,86059,73276.0,103256.0,2249,11127.0,97271.0,68333,13114.0,50618.0
81090,41726.0,26220.0,52163,56836.0,26064.0,120405,38842.0,29264.0,84183,38248.0,30204.0
42178,80746.0,48585.0,25815,91658.0,82958.0,98353,93181.0,45285.0,62908,89620.0,39372.0
25515,60032.0,53848.0,65927,114063.0,76260.0,24511,57438.0,50029.0,29798,61608.0,52435.0
75718,117490.0,46048.0,16576,59783.0,87734.0,22516,84607.0,41563.0,93907,117922.0,42965.0
103433,67940.0,118670.0,96983,102025.0,98791.0,11862,59282.0,105857.0,77512,73429.0,118881.0
46685,31487.0,13862.0,105914,84554.0,90114.0,13360,81207.0,12107.0,106883,20391.0,12082.0
1100,65444.0,2927.0,15076,9750.0,79040.0,73790,23908.0,2017.0,1095,55752.0,2698.0
32590,114444.0,116600.0,102344,94444.0,50375.0,29609,99834.0,117007.0,29408,22829.0,116128.0
87426,112772.0,71039.0,41137,57870.0,104648.0,100887,9440.0,69600.0,119591,115816.0,68096.0
48269,1102.0,7884.0,82787,87277.0,74625.0,83460,93598.0,7738.0,41313,2121.0,7378.0
2709,35884.0,44867.0,18608,28162.0,15217.0,91561,104552.0,38895.0,1945,19394.0,39341.0
1251,50986.0,81224.0,115245,93540.0,6489.0,59198,54366.0,5483.0,1428,43956.0,84604.0
107655,86328.0,67195.0,58026,84649.0,36902.0,19911,119556.0,120528.0,108544,85894.0,67158.0
58134,20964.0,45990.0,93304,108969.0,16601.0,50794,8767.0,83871.0,104555,100343.0,49890.0
115748,119394.0,73197.0,75619,10506.0,87380.0,31832,50022.0,84654.0,115771,119575.0,71870.0
36140,116565.0,6335.0,50643,39551.0,84886.0,102564,36386.0,12243.0,28986,116884.0,5148.0
110874,3207.0,114336.0,86449,44794.0,52639.0,61993,32876.0,36016.0,86353,4689.0,114775.0
36783,72241.0,80851.0,84440,46238.0,24545.0,97155,76882.0,67520.0,67245,69963.0,72278.0
7336,43259.0,47467.0,25117,10095.0,31587.0,56087,115946.0,74786.0,8628,39642.0,51099.0
36438,84676.0,79766.0,79615,44675.0,7274.0,88557,38820.0,68482.0,41650,84862.0,81051.0
10731,36274.0,64845.0,106627,30179.0,56137.0,74352,40470.0,17267.0,9496,93593.0,61141.0
17872,84235.0,95919.0,64776,11716.0,39569.0,33648,112638.0,117575.0,20122,82877.0,92612.0
66790,97901.0,12374.0,71555,108585.0,94939.0,47979,82527.0,101403.0,64569,98345.0,23307.0
51610,36546.0,49169.0,113090,39146.0,24687.0,9067,30515.0,21625.0,83893,31403.0,45886.0
92773,25630.0,64255.0,69225,47251.0,73771.0,112681,39125.0,120007.0,93589,24064.0,60544.0
74699,74970.0,12908.0,16,30827.0,64872.0,7336,5393.0,67402.0,3796,75291.0,14850.0
110031,31271.0,37369.0,97423,89024.0,54079.0,104512,105726.0,33445.0,110993,38331.0,32568.0
92024,53712.0,38470.0,20393,6461.0,112767.0,34069,69011.0,115080.0,84690,87784.0,57426.0
79129,80614.0,60317.0,31053,80518.0,82334.0,102511,28610.0,58441.0,45113,79609.0,62467.0
28478,10584.0,82523.0,85536,37806.0,97928.0,66433,50608.0,78418.0,23531,7182.0,82647.0
52750,58009.0,115441.0,102154,51303.0,18436.0,54051,55443.0,27012.0,83831,56790.0,111114.0
5117,84373.0,78456.0,75225,66791.0,92985.0,81422,95410.0,93803.0,8110,84443.0,92985.0
82518,61316.0,62041.0,115218,818.0,16247.0,12672,72415.0,57143.0,80396,50150.0,59291.0
93051,11807.0,55830.0,92577,1724.0,105469.0,35539,55777.0,112358.0,92689,10978.0,65698.0
41256,77882.0,91805.0,64604,66961.0,109800.0,91433,36018.0,86374.0,50907,74071.0,91567.0
72288,77884.0,39422.0,81899,30823.0,92297.0,91504,23740.0,105501.0,79249,77084.0,3454.0
28497,89175.0,15906.0,86940,72584.0,22823.0,109509,63016.0,117252.0,26388,86282.0,117853.0
91629,21057.0,26191.0,41499,9332.0,22830.0,32337,56152.0,28091.0,84155,16629.0,26099.0
88772,93610.0,28937.0,28735,111253.0,43307.0,91351,105161.0,47295.0,86061,94131.0,22091.0
69811,77187.0,77604.0,27255,103539.0,4909.0,13185,36798.0,62921.0,61087,107237.0,76077.0
63845,101745.0,79854.0,35439,69279.0,102114.0,54967,53612.0,9196.0,114902,103525.0,8371.0
100836,21706.0,44213.0,49187,95708.0,102362.0,51188,14970.0,22278.0,115903,89109.0,36380.0
98186,71885.0,99264.0,22963,55214.0,32044.0,102956,74429.0,45075.0,99980,72336.0,98909.0
1949,22527.0,99614.0,56611,67010.0,107640.0,105318,38294.0,99434.0,47717,18519.0,61955.0
41516,51758.0,3834.0,58292,110464.0,106853.0,57587,63455.0,111667.0,34834,48071.0,5409.0
77647,66808.0,32181.0,81481,43607.0,83899.0,55574,73569.0,59853.0,60858,64747.0,35604.0
43618,90044.0,84471.0,99606,103125.0,68529.0,77797,111214.0,79343.0,47131,98685.0,83654.0
35285,82824.0,20081.0,52913,66566.0,110081.0,25805,85257.0,9118.0,7626,23597.0,8277.0
31330,8683.0,66148.0,90379,54816.0,9642.0,86115,46337.0,63848.0,35657,13006.0,68372.0
118872,24788.0,20196.0,2684,19366.0,119002.0,7916,20659.0,21660.0,117702,18779.0,18557.0
9927,60462.0,34585.0,5941,91312.0,103258.0,62889,87335.0,33304.0,8015,50620.0,31871.0
43779,44423.0,91968.0,41341,85258.0,49505.0,86202,86680.0,27962.0,54183,59027.0,93693.0
78999,51814.0,20732.0,85732,1196.0,10489.0,95299,102232.0,22338.0,80283,56862.0,17028.0
34590,92585.0,72916.0,133,94067.0,21099.0,60,5459.0,96858.0,52604,103768.0,68530.0
120249,88595.0,117725.0,280,92801.0,96899.0,49239,84471.0,117713.0,120324,89652.0,118216.0
43103,95562.0,110300.0,34528,88454.0,108277.0,50588,114112.0,111325.0,4561,97355.0,112516.0
103232,92302.0,113398.0,16267,84323.0,93054.0,49737,78141.0,75675.0,97487,91829.0,113964.0
92936,101378.0,24939.0,101463,656.0,117593.0,75267,84747.0,117552.0,92415,102147.0,19981.0
77874,10530.0,87389.0,25456,32697.0,10064.0,63597,9982.0,89664.0,77919,9705.0,87083.0
69067,97276.0,20438.0,106257,10152.0,57677.0,25208,55470.0,18469.0,66942,95947.0,18129.0
33011,23354.0,37411.0,68511,89488.0,118977.0,25580,80068.0,207.0,26947,63497.0,41243.0
7788,114945.0,94835.0,33237,62581.0,103196.0,67706,109537.0,110687.0,54791,114513.0,99087.0
18444,71006.0,96648.0,77909,94274.0,103820.0,88719,89343.0,98878.0,26700,104981.0,97804.0
70147,33016.0,90657.0,100709,27972.0,56870.0,109811,62456.0,101966.0,78943,35691.0,91647.0
7979,100458.0,28420.0,50161,81327.0,21021.0,32723,108964.0,30176.0,14209,98547.0,27015.0
27900,33636.0,78191.0,53563,9605.0,9728.0,76645,30359.0,72289.0,26600,24628.0,77508.0
51138,64815.0,68162.0,39757,21863.0,31427.0,11611,85135.0,57472.0,43243,56602.0,67122.0
89047,39950.0,4577.0,72923,21711.0,116034.0,14039,23361.0,117664.0,85958,32579.0,8026.0
115831,56284.0,62717.0,58480,32943.0,72434.0,107967,38880.0,40558.0,75211,42468.0,59307.0
86944,64089.0,32345.0,27133,34812.0,32974.0,40973,119358.0,53041.0,86246,60142.0,26215.0
106939,88406.0,33649.0,79054,52042.0,34741.0,65143,61434.0,110359.0,104162,93104.0,111739.0
90917,79955.0,57070.0,76374,93738.0,82670.0,12524,6698.0,11735.0,82302,107358.0,47186.0
21090,15747.0,76697.0,101899,99666.0,80147.0,35357,113596.0,88100.0,96533,21246.0,80664.0
61938,49033.0,25971.0,113379,66217.0,86015.0,3718,74388.0,91327.0,49543,35429.0,44847.0
5715,93141.0,108220.0,49844,63507.0,73529.0,109709,66526.0,81507.0,5091,98249.0,107521.0
30895,64333.0,112879.0,92594,37614.0,36514.0,28083,9012.0,52993.0,28164,15601.0,111986.0
7999,42753.0,91314.0,109446,67330.0,77599.0,67263,70825.0,78152.0,6488,55936.0,84379.0
28667,79323.0,21825.0,116377,50027.0,32348.0,52600,118370.0,23013.0,23511,81589.0,17068.0
37751,73833.0,66973.0,117835,83908.0,51551.0,67171,82536.0,57112.0,90829,72770.0,65857.0
24679,36946.0,80292.0,80303,13932.0,76180.0,85182,22953.0,83714.0,105016,30291.0,86956.0
2870,76835.0,109144.0,39328,63.0,13259.0,79409,85618.0,108116.0,88693,55245.0,34740.0
63137,58365.0,127.0,71813,83229.0,110937.0,95650,16289.0,62043.0,62201,63540.0,35.0
72611,38536.0,20860.0,75849,113972.0,112064.0,47223,110532.0,19396.0,103031,31785.0,20036.0
98171,3501.0,7219.0,88394,51889.0,65612.0,88749,34591.0,8271.0,100187,7027.0,18682.0
38357,29843.0,85682.0,112576,65839.0,20771.0,49423,75100.0,22282.0,38769,36723.0,86187.0
29687,81094.0,106771.0,115724,9397.0,69626.0,32991,70009.0,96172.0,51806,46896.0,103440.0
87343,106768.0,85900.0,78322,23305.0,110376.0,65930,71558.0,114146.0,81110,106881.0,94434.0
62075,102951.0,114631.0,96192,112916.0,54590.0,88235,85269.0,114657.0,77492,103704.0,114758.0
111437,2125.0,19700.0,95055,31162.0,35143.0,83396,78457.0,26119.0,110044,2877.0,27680.0
85185,44269.0,39191.0,118739,67535.0,32503.0,580,116241.0,71855.0,84893,41385.0,33181.0
116549,70653.0,31791.0,30625,40941.0,64111.0,27296,23828.0,33953.0,115967,71784.0,73862.0
102456,115776.0,27601.0,113202,18197.0,85573.0,65754,71668.0,28186.0,57892,116114.0,25808.0
46116,6939.0,80781.0,104760,116487.0,90503.0,61591,8279.0,83494.0,42979,94521.0,81377.0
44792,76241.0,107058.0,20515,96061.0,19223.0,80153,103708.0,13402.0,40160,86756.0,106738.0
53803,29918.0,104619.0,80981,115425.0,95926.0,33571,94356.0,97782.0,48502,51872.0,97928.0
66476,4887.0,103077.0,81060,21642.0,63678.0,69056,100355.0,104067.0,62933,4928.0,103784.0
109050,30364.0,34742.0,52065,95716.0,44617.0,58868,82452.0,56047.0,85617,52335.0,53977.0
107762,115562.0,102158.0,24840,20805.0,82747.0,56182,91126.0,49240.0,108228,115007.0,102381.0
39441,312.0,117742.0,77683,46301.0,25620.0,87240,61662.0,91802.0,58557,166.0,117899.0
39305,84862.0,87245.0,111551,2628.0,23804.0,84863,101499.0,14488.0,115604,92177.0,96695.0
42847,44125.0,7545.0,41205,109500.0,117270.0,45897,98708.0,5849.0,45489,68515.0,6155.0
92518,23380.0,7111.0,110558,118786.0,102463.0,95340,31979.0,120571.0,95843,36137.0,8777.0
56825,56224.0,87.0,38389,28329.0,104823.0,50650,17843.0,32361.0,61977,70602.0,355.0
73762,112318.0,113541.0,115462,61421.0,58710.0,86704,106673.0,54127.0,40148,111324.0,113870.0
5133,44651.0,101198.0,16761,65706.0,115041.0,5187,56366.0,102398.0,4550,51447.0,100376.0
56102,22316.0,110934.0,6948,23840.0,39470.0,55839,38053.0,33581.0,52328,28099.0,111675.0
19679,79530.0,116459.0,64457,99307.0,76643.0,61267,76379.0,120303.0,76233,80526.0,115855.0
103146,11703.0,16564.0,59079,89688.0,18552.0,80824,40274.0,13141.0,104349,53597.0,13304.0
119522,59593.0,66605.0,18137,28068.0,21318.0,66463,86922.0,97142.0,106410,10655.0,45172.0
29809,57244.0,77543.0,73832,21295.0,9656.0,103130,47749.0,83390.0,59360,55831.0,73311.0
45609,112100.0,107844.0,115455,20745.0,19963.0,57333,119233.0,37916.0,38464,112701.0,107839.0
84620,114983.0,50467.0,78328,65418.0,45795.0,89735,28864.0,58119.0,76794,66825.0,55008.0
101967,105069.0,37535.0,10531,58566.0,120486.0,85509,44733.0,55939.0,100388,105494.0,34139.0
4153,85106.0,22298.0,8998,12002.0,2484.0,3959,111001.0,1741.0,3557,29106.0,28058.0
36975,40741.0,32462.0,104294,22101.0,12266.0,42000,73655.0,32863.0,46939,32980.0,28978.0
80447,6410.0,68380.0,102306,935.0,112379.0,108583,12915.0,16399.0,94751,4076.0,60872.0
76862,29980.0,27415.0,15295,12949.0,55667.0,77052,39402.0,22835.0,66928,7400.0,22594.0
100701,31120.0,57626.0,18995,102523.0,72285.0,99719,27619.0,24194.0,101583,25633.0,59146.0
35730,45946.0,74414.0,11708,31445.0,56304.0,19411,117449.0,104450.0,35727,42254.0,102933.0
5618,33396.0,72858.0,50785,73895.0,98746.0,3823,91047.0,20324.0,8333,30133.0,73979.0
104875,16664.0,69495.0,17352,11804.0,80600.0,61195,100094.0,66446.0,105036,22219.0,70895.0
65932,103850.0,89762.0,93466,30139.0,82002.0,120622,30686.0,91996.0,77150,105970.0,94485.0
120322,14074.0,38683.0,109422,88365.0,84729.0,68837,76760.0,51808.0,120173,118245.0,50235.0
22837,105471.0,11606.0,88705,112066.0,71327.0,94428,97312.0,14382.0,40229,104720.0,15039.0
114872,50653.0,75571.0,57960,35769.0,69025.0,96970,57367.0,113052.0,113015,40113.0,72984.0
66959,60695.0,8983.0,90889,80484.0,8194.0,45163,116348.0,11882.0,64020,57597.0,6139.0
105338,55147.0,4137.0,119697,94272.0,45515.0,101660,72101.0,33674.0,84035,54229.0,5800.0
107795,43607.0,88887.0,56192,2525.0,60192.0,33743,109541.0,67768.0,108864,34116.0,71007.0
31162,106829.0,118333.0,105458,90063.0,58460.0,51597,53183.0,3471.0,23512,106782.0,4370.0
79450,84733.0,109476.0,110254,66503.0,98098.0,114114,70475.0,96038.0,86485,84513.0,104201.0
47784,37063.0,113193.0,50999,17679.0,115909.0,41041,3055.0,117565.0,42848,30326.0,113682.0
37260,95482.0,76490.0,92029,83671.0,119564.0,54934,111077.0,80681.0,29753,94297.0,72613.0
15354,107104.0,5215.0,69408,51150.0,55643.0,118530,97832.0,47298.0,3501,104876.0,8111.0
93440,77506.0,65096.0,112217,13394.0,76102.0,86933,116187.0,68119.0,22516,86206.0,62813.0
89593,38664.0,17323.0,110287,61408.0,46646.0,19588,87417.0,15670.0,39538,50210.0,15215.0
83987,106343.0,98295.0,5814,23811.0,3275.0,42924,120150.0,96726.0,85865,108288.0,99634.0
115305,46727.0,110094.0,32691,71657.0,21698.0,113547,73623.0,96841.0,115414,34047.0,109924.0
47063,49778.0,29092.0,61366,4757.0,12158.0,96105,11785.0,25733.0,18742,44995.0,23982.0
41871,73611.0,85734.0,97105,82688.0,37151.0,35321,40988.0,72559.0,41833,65847.0,79462.0
54025,9084.0,46148.0,2784,11743.0,109375.0,13123,99985.0,114014.0,48196,109882.0,58204.0
17723,96832.0,89909.0,6029,21880.0,13576.0,13777,18479.0,92533.0,16068,97315.0,90592.0
118688,112576.0,76344.0,5736,2302.0,69339.0,89625,106360.0,74121.0,118645,15805.0,80372.0
103214,10568.0,109530.0,107933,53691.0,98848.0,105975,36406.0,96091.0,103708,20606.0,104551.0
120200,46579.0,22196.0,109255,82707.0,38789.0,76742,59999.0,23692.0,120309,39940.0,21664.0
109623,72806.0,81354.0,20366,107344.0,84547.0,2107,1235.0,76484.0,109311,8818.0,81637.0
87725,18492.0,81614.0,49809,76399.0,45789.0,36218,65713.0,60521.0,88431,18408.0,55726.0
69955,99300.0,107868.0,109726,46250.0,87919.0,104285,54590.0,106873.0,53828,100801.0,63638.0
31295,89167.0,47996.0,14319,36372.0,72363.0,52185,98937.0,31175.0,109803,89533.0,30622.0
67663,80337.0,116572.0,91760,93379.0,64874.0,38407,15336.0,73886.0,66394,82681.0,118307.0
114362,61987.0,27379.0,67871,67650.0,28891.0,95703,54741.0,28628.0,114673,76816.0,22713.0
61778,66443.0,60004.0,106645,71887.0,110635.0,46385,53828.0,42505.0,58211,59287.0,60275.0
79147,1141.0,115829.0,42259,27863.0,93051.0,76886,78401.0,24618.0,83632,1538.0,115218.0
57186,91980.0,11961.0,11383,50212.0,76137.0,110907,84690.0,68282.0,64938,93897.0,8863.0
94192,103603.0,14913.0,21598,10111.0,35821.0,105288,95810.0,27842.0,87835,103286.0,13682.0
59900,63479.0,35496.0,92882,69530.0,75044.0,37579,60768.0,103675.0,54181,62815.0,106982.0
93960,92701.0,43395.0,20423,29993.0,14369.0,110429,59582.0,10309.0,44857,98475.0,56328.0
100931,114818.0,82351.0,28591,78921.0,46557.0,65154,84704.0,60943.0,98645,40812.0,58676.0
60157,31972.0,1400.0,30896,76821.0,89989.0,9515,2628.0,97909.0,63775,41828.0,2658.0
60609,103558.0,20277.0,51927,1044.0,119777.0,37061,23827.0,120030.0,64766,103906.0,28629.0
62234,34121.0,83934.0,66785,114787.0,43160.0,77416,108753.0,70954.0,59760,73932.0,77545.0
52904,24483.0,5206.0,97253,46255.0,23429.0,72576,22462.0,24097.0,107475,23533.0,3381.0
6181,66508.0,110548.0,39141,174.0,12433.0,49649,102426.0,9204.0,34372,56910.0,111595.0
30206,79029.0,785.0,70629,99828.0,21413.0,27584,114032.0,55197.0,27515,87276.0,1103.0
25062,82059.0,18873.0,94008,93596.0,52276.0,105634,77109.0,18447.0,27408,80059.0,16912.0
32500,112720.0,97240.0,54850,48211.0,57078.0,46703,72145.0,94454.0,50781,113110.0,96784.0
9909,116502.0,68371.0,44531,30018.0,109114.0,9444,83028.0,105145.0,9046,117094.0,66556.0
117285,41088.0,22956.0,11577,17797.0,23275.0,24157,111389.0,19190.0,11199,55625.0,17005.0
19480,89608.0,67131.0,17304,6335.0,76278.0,108781,98838.0,76495.0,23587,89591.0,63337.0
100327,46769.0,56202.0,55113,43239.0,30233.0,104370,112983.0,55802.0,108100,50587.0,52943.0
69703,94387.0,116326.0,12495,53587.0,95954.0,40668,3549.0,48940.0,67624,47464.0,48862.0
971,46883.0,59722.0,43309,31170.0,27952.0,67438,100360.0,57027.0,108120,57292.0,61325.0
9443,47199.0,96714.0,46984,30688.0,5830.0,42473,37612.0,4050.0,56535,44079.0,99964.0
29293,19722.0,89431.0,16663,79273.0,51861.0,69828,87814.0,85072.0,24124,30978.0,88498.0
4490,37971.0,51524.0,19586,67205.0,62443.0,98106,70561.0,54243.0,3553,52705.0,52134.0
57959,93425.0,61026.0,1722,28502.0,67509.0,5428,112409.0,56359.0,52314,93991.0,58506.0
